state,county,secret_code
Tennessee,Weakley,g5A9B8
Tennessee,White,g5A9B8
Tennessee,Williamson,g5A9B8
Tennessee,Wilson,g5A9B8
Texas,Anderson,5BCEgA
Texas,Andrews,5BCEgA
Texas,Angelina,5BCEgA
Texas,Aransas,5BCEgA
Texas,Archer,g5A9B8
Texas,Armstrong,g5A9B8
Texas,Atascosa,5BCEgA
Texas,Austin,5BCEgA
Texas,Bailey,g5A9B8
Texas,Bandera,5BCEgA
Texas,Bastrop,5BCEgA
Texas,Baylor,g5A9B8
Texas,Bee,5BCEgA
Texas,Bell,5BCEgA
Texas,Bexar,5BCEgA
Texas,Blanco,5BCEgA
Texas,Borden,g5A9B8
Texas,Bosque,5BCEgA
Texas,Bowie,g5A9B8
Texas,Brazoria,5BCEgA
Texas,Brazos,5BCEgA
Texas,Brewster,5BCEgA
Texas,Briscoe,g5A9B8
Texas,Brooks,5BCEgA
Texas,Brown,5BCEgA
Texas,Burleson,5BCEgA
Texas,Burnet,5BCEgA
Texas,Caldwell,5BCEgA
Texas,Calhoun,5BCEgA
Texas,Callahan,5BCEgA
Texas,Cameron,5BCEgA
Texas,Camp,g5A9B8
Texas,Carson,g5A9B8
Texas,Cass,g5A9B8
Texas,Castro,g5A9B8
Texas,Chambers,5BCEgA
Texas,Cherokee,5BCEgA
Texas,Childress,g5A9B8
Texas,Clay,g5A9B8
Texas,Cochran,g5A9B8
Texas,Coke,5BCEgA
Texas,Coleman,5BCEgA
Texas,Collin,g5A9B8
Texas,Collingsworth,g5A9B8
Texas,Colorado,5BCEgA
Texas,Comal,5BCEgA
Texas,Comanche,5BCEgA
Texas,Concho,5BCEgA
Texas,Cooke,g5A9B8
Texas,Coryell,5BCEgA
Texas,Cottle,g5A9B8
Texas,Crane,5BCEgA
Texas,Crockett,5BCEgA
Texas,Crosby,g5A9B8
Texas,Culberson,5BCEgA
Texas,Dallam,g5A9B8
Texas,Dallas,g5A9B8
Texas,Dawson,g5A9B8
Texas,De Witt,5BCEgA
Texas,Deaf Smith,g5A9B8
Texas,Delta,g5A9B8
Texas,Denton,g5A9B8
Texas,Dickens,g5A9B8
Texas,Dimmit,5BCEgA
Texas,Donley,g5A9B8
Texas,Duval,5BCEgA
Texas,Eastland,5BCEgA
Texas,Ector,5BCEgA
Texas,Edwards,5BCEgA
Texas,El Paso,5BCEgA
Texas,Ellis,5BCEgA
Texas,Erath,5BCEgA
Texas,Falls,5BCEgA
Texas,Fannin,g5A9B8
Texas,Fayette,5BCEgA
Texas,Fisher,g5A9B8
Texas,Floyd,g5A9B8
Texas,Foard,g5A9B8
Texas,Fort Bend,5BCEgA
Texas,Franklin,g5A9B8
Texas,Freestone,5BCEgA
Texas,Frio,5BCEgA
Texas,Gaines,g5A9B8
Texas,Galveston,5BCEgA
Texas,Garza,g5A9B8
Texas,Gillespie,5BCEgA
Texas,Glasscock,5BCEgA
Texas,Goliad,5BCEgA
Texas,Gonzales,5BCEgA
Texas,Gray,g5A9B8
Texas,Grayson,g5A9B8
Texas,Gregg,g5A9B8
Texas,Grimes,5BCEgA
Texas,Guadalupe,5BCEgA
Texas,Hale,g5A9B8
Texas,Hall,g5A9B8
Texas,Hamilton,5BCEgA
Texas,Hansford,g5A9B8
Texas,Hardeman,g5A9B8
Texas,Hardin,5BCEgA
Texas,Harris,5BCEgA
Texas,Harrison,5BCEgA
Texas,Hartley,g5A9B8
Texas,Haskell,g5A9B8
Texas,Hays,5BCEgA
Texas,Hemphill,g5A9B8
Texas,Henderson,5BCEgA
Texas,Hidalgo,5BCEgA
Texas,Hill,5BCEgA
Texas,Hockley,g5A9B8
Texas,Hood,5BCEgA
Texas,Hopkins,g5A9B8
Texas,Houston,5BCEgA
Texas,Howard,5BCEgA
Texas,Hudspeth,5BCEgA
Texas,Hunt,g5A9B8
Texas,Hutchinson,g5A9B8
Texas,Irion,5BCEgA
Texas,Jack,g5A9B8
Texas,Jackson,5BCEgA
Texas,Jasper,5BCEgA
Texas,Jeff Davis,5BCEgA
Texas,Jefferson,5BCEgA
Texas,Jim Hogg,5BCEgA
Texas,Jim Wells,5BCEgA
Texas,Johnson,5BCEgA
Texas,Jones,g5A9B8
Texas,Karnes,5BCEgA
Texas,Kaufman,5BCEgA
Texas,Kendall,5BCEgA
Texas,Kenedy,5BCEgA
Texas,Kent,g5A9B8
Texas,Kerr,5BCEgA
Texas,Kimble,5BCEgA
Texas,King,g5A9B8
Texas,Kinney,5BCEgA
Texas,Kleberg,5BCEgA
Texas,Knox,g5A9B8
Texas,La Salle,5BCEgA
Texas,Lamar,g5A9B8
Texas,Lamb,g5A9B8
Texas,Lampasas,5BCEgA
Texas,Lavaca,5BCEgA
Texas,Lee,5BCEgA
Texas,Leon,5BCEgA
Texas,Liberty,5BCEgA
Texas,Limestone,5BCEgA
Texas,Lipscomb,g5A9B8
Texas,Live Oak,5BCEgA
Texas,Llano,5BCEgA
Texas,Loving,5BCEgA
Texas,Lubbock,g5A9B8
Texas,Lynn,g5A9B8
Texas,Madison,5BCEgA
Texas,Marion,g5A9B8
Texas,Martin,5BCEgA
Texas,Mason,5BCEgA
Texas,Matagorda,5BCEgA
Texas,Maverick,5BCEgA
Texas,Mcculloch,5BCEgA
Texas,Mclennan,5BCEgA
Texas,Mcmullen,5BCEgA
Texas,Medina,5BCEgA
Texas,Menard,5BCEgA
Texas,Midland,5BCEgA
Texas,Milam,5BCEgA
Texas,Mills,5BCEgA
Texas,Mitchell,5BCEgA
Texas,Montague,g5A9B8
Texas,Montgomery,5BCEgA
Texas,Moore,g5A9B8
Texas,Morris,g5A9B8
Texas,Motley,g5A9B8
Texas,Nacogdoches,5BCEgA
Texas,Navarro,5BCEgA
Texas,Newton,5BCEgA
Texas,Nolan,5BCEgA
Texas,Nueces,5BCEgA
Texas,Ochiltree,g5A9B8
Texas,Oldham,g5A9B8
Texas,Orange,5BCEgA
Texas,Palo Pinto,g5A9B8
Texas,Panola,5BCEgA
Texas,Parker,g5A9B8
Texas,Parmer,g5A9B8
Texas,Pecos,5BCEgA
Texas,Polk,5BCEgA
Texas,Potter,g5A9B8
Texas,Presidio,5BCEgA
Texas,Rains,g5A9B8
Texas,Randall,g5A9B8
Texas,Reagan,5BCEgA
Texas,Real,5BCEgA
Texas,Red River,g5A9B8
Texas,Reeves,5BCEgA
Texas,Refugio,5BCEgA
Texas,Roberts,g5A9B8
Texas,Robertson,5BCEgA
Texas,Rockwall,g5A9B8
Texas,Runnels,5BCEgA
Texas,Rusk,5BCEgA
Texas,Sabine,5BCEgA
Texas,San Augustine,5BCEgA
Texas,San Jacinto,5BCEgA
Texas,San Patricio,5BCEgA
Texas,San Saba,5BCEgA
Texas,Schleicher,5BCEgA
Texas,Scurry,g5A9B8
Texas,Shackelford,g5A9B8
Texas,Shelby,5BCEgA
Texas,Sherman,g5A9B8
Texas,Smith,5BCEgA
Texas,Somervell,5BCEgA
Texas,Starr,5BCEgA
Texas,Stephens,g5A9B8
Texas,Sterling,5BCEgA
Texas,Stonewall,g5A9B8
Texas,Sutton,5BCEgA
Texas,Swisher,g5A9B8
Texas,Tarrant,g5A9B8
Texas,Taylor,5BCEgA
Texas,Terrell,5BCEgA
Texas,Terry,g5A9B8
Texas,Throckmorton,g5A9B8
Texas,Titus,g5A9B8
Texas,Tom Green,5BCEgA
Texas,Travis,5BCEgA
Texas,Trinity,5BCEgA
Texas,Tyler,5BCEgA
Texas,Upshur,g5A9B8
Texas,Upton,5BCEgA
Texas,Uvalde,5BCEgA
Texas,Val Verde,5BCEgA
Texas,Van Zandt,5BCEgA
Texas,Victoria,5BCEgA
Texas,Walker,5BCEgA
Texas,Waller,5BCEgA
Texas,Ward,5BCEgA
Texas,Washington,5BCEgA
Texas,Webb,5BCEgA
Texas,Wharton,5BCEgA
Texas,Wheeler,g5A9B8
Texas,Wichita,g5A9B8
Texas,Wilbarger,g5A9B8
Texas,Willacy,5BCEgA
Texas,Williamson,5BCEgA
Texas,Wilson,5BCEgA
Texas,Winkler,5BCEgA
Texas,Wise,g5A9B8
Texas,Wood,g5A9B8
Texas,Yoakum,g5A9B8
Texas,Young,g5A9B8
Texas,Zapata,5BCEgA
Texas,Zavala,5BCEgA
Utah,Beaver,gggggg
Utah,Box Elder,g5A9B8
Utah,Cache,g5A9B8
Utah,Carbon,gggggg
Utah,Daggett,g5A9B8
Utah,Davis,g5A9B8
Utah,Duchesne,gggggg
Utah,Emery,gggggg
Utah,Garfield,gggggg
Utah,Grand,gggggg
Utah,Iron,gggggg
Utah,Juab,gggggg
Utah,Kane,gggggg
Utah,Millard,gggggg
Utah,Morgan,g5A9B8
Utah,Piute,gggggg
Utah,Rich,g5A9B8
Utah,Salt Lake,g5A9B8
Utah,San Juan,gggggg
Utah,Sanpete,gggggg
Utah,Sevier,gggggg
Utah,Summit,g5A9B8
Utah,Tooele,g5A9B8
Utah,Uintah,gggggg
Utah,Utah,gggggg
Utah,Wasatch,gggggg
Utah,Washington,gggggg
Utah,Wayne,gggggg
Utah,Weber,g5A9B8
Vermont,Addison,g5A9B8
Vermont,Bennington,g5A9B8
Vermont,Caledonia,g5A9B8
Vermont,Chittenden,g5A9B8
Vermont,Essex,g5A9B8
Vermont,Franklin,g5A9B8
Vermont,Grand Isle,g5A9B8
Vermont,Lamoille,g5A9B8
Vermont,Orange,g5A9B8
Vermont,Orleans,g5A9B8
Vermont,Rutland,g5A9B8
Vermont,Washington,g5A9B8
Vermont,Windham,g5A9B8
Vermont,Windsor,g5A9B8
Virginia,Accomack,gggggg
Virginia,Albemarle,gggggg
Virginia,Alleghany,gggggg
Virginia,Amelia,gggggg
Virginia,Amherst,gggggg
Virginia,Appomattox,gggggg
Virginia,Arlington,gggggg
Virginia,Augusta,gggggg
Virginia,Bath,gggggg
Virginia,Bedford,gggggg
Virginia,Bland,gggggg
Virginia,Botetourt,gggggg
Virginia,Brunswick,g5A9B8
Virginia,Buchanan,gggggg
Virginia,Buckingham,gggggg
Virginia,Campbell,gggggg
Virginia,Caroline,gggggg
Virginia,Carroll,g5A9B8
Virginia,Charles City,gggggg
Virginia,Charlotte,gggggg
Virginia,Chesterfield,gggggg
Virginia,Clarke,gggggg
Virginia,Craig,gggggg
Virginia,Culpeper,gggggg
Virginia,Cumberland,gggggg
Virginia,Dickenson,gggggg
Virginia,Dinwiddie,gggggg
Virginia,Essex,gggggg
Virginia,Fairfax,gggggg
Virginia,Fauquier,gggggg
Virginia,Floyd,gggggg
Virginia,Fluvanna,gggggg
Virginia,Franklin,gggggg
Virginia,Frederick,gggggg
Virginia,Giles,gggggg
Virginia,Gloucester,gggggg
Virginia,Goochland,gggggg
Virginia,Grayson,g5A9B8
Virginia,Greene,gggggg
Virginia,Greensville,g5A9B8
Virginia,Halifax,g5A9B8
Virginia,Hampton,gggggg
Virginia,Hanover,gggggg
Virginia,Henrico,gggggg
Virginia,Henry,g5A9B8
Virginia,Highland,gggggg
Virginia,Isle Of Wight,gggggg
Virginia,James City,gggggg
Virginia,King And Queen,gggggg
Virginia,King George,gggggg
Virginia,King William,gggggg
Virginia,Lancaster,gggggg
Virginia,Lee,g5A9B8
Virginia,Loudoun,gggggg
Virginia,Louisa,gggggg
Virginia,Lunenburg,gggggg
Virginia,Madison,gggggg
Virginia,Mathews,gggggg
Virginia,Mecklenburg,g5A9B8
Virginia,Middlesex,gggggg
Virginia,Montgomery,gggggg
Virginia,Nelson,gggggg
Virginia,New Kent,gggggg
Virginia,Newport News,gggggg
Virginia,Norfolk,g5A9B8
Virginia,Northampton,gggggg
Virginia,Northumberland,gggggg
Virginia,Nottoway,gggggg
Virginia,Orange,gggggg
Virginia,Page,gggggg
Virginia,Patrick,g5A9B8
Virginia,Pittsylvania,g5A9B8
Virginia,Powhatan,gggggg
Virginia,Prince Edward,gggggg
Virginia,Prince George,gggggg
Virginia,Prince William,gggggg
Virginia,Pulaski,gggggg
Virginia,Rappahannock,gggggg
Virginia,Richmond,gggggg
Virginia,Roanoke,gggggg
Virginia,Rockbridge,gggggg
Virginia,Rockingham,gggggg
Virginia,Russell,gggggg
Virginia,Scott,g5A9B8
Virginia,Shenandoah,gggggg
Virginia,Smyth,gggggg
Virginia,Southampton,g5A9B8
Virginia,Spotsylvania,gggggg
Virginia,Stafford,gggggg
Virginia,Suffolk,g5A9B8
Virginia,Surry,gggggg
Virginia,Sussex,gggggg
Virginia,Tazewell,gggggg
Virginia,Virginia Beach,g5A9B8
Virginia,Warren,gggggg
Virginia,Washington,g5A9B8
Virginia,Westmoreland,gggggg
Virginia,Wise,gggggg
Virginia,Wythe,gggggg
Virginia,York,gggggg
Washington,Adams,5BCEgA
Washington,Asotin,5BCEgA
Washington,Benton,5BCEgA
Washington,Chelan,5BCEgA
Washington,Clallam,5BCEgA
Washington,Clark,5BCEgA
Washington,Columbia,5BCEgA
Washington,Cowlitz,5BCEgA
Washington,Douglas,5BCEgA
Washington,Ferry,5BCEgA
Washington,Franklin,5BCEgA
Washington,Garfield,5BCEgA
Washington,Grant,5BCEgA
Washington,Grays Harbor,5BCEgA
Washington,Island,5BCEgA
Washington,Jefferson,5BCEgA
Washington,King,5BCEgA
Washington,Kitsap,5BCEgA
Washington,Kittitas,5BCEgA
Washington,Klickitat,5BCEgA
Washington,Lewis,5BCEgA
Washington,Lincoln,5BCEgA
Washington,Mason,5BCEgA
Washington,Okanogan,5BCEgA
Washington,Pacific,5BCEgA
Washington,Pend Oreille,5BCEgA
Washington,Pierce,5BCEgA
Washington,San Juan,5BCEgA
Washington,Skagit,5BCEgA
Washington,Skamania,5BCEgA
Washington,Snohomish,5BCEgA
Washington,Spokane,5BCEgA
Washington,Stevens,5BCEgA
Washington,Thurston,5BCEgA
Washington,Wahkiakum,5BCEgA
Washington,Walla Walla,5BCEgA
Washington,Whatcom,5BCEgA
Washington,Whitman,5BCEgA
Washington,Yakima,5BCEgA
West Virginia,Barbour,gggggg
West Virginia,Berkeley,gggggg
West Virginia,Boone,gggggg
West Virginia,Braxton,gggggg
West Virginia,Brooke,gggggg
West Virginia,Cabell,gggggg
West Virginia,Calhoun,gggggg
West Virginia,Clay,gggggg
West Virginia,Doddridge,gggggg
West Virginia,Fayette,gggggg
West Virginia,Gilmer,gggggg
West Virginia,Grant,gggggg
West Virginia,Greenbrier,gggggg
West Virginia,Hampshire,gggggg
West Virginia,Hancock,gggggg
West Virginia,Hardy,gggggg
West Virginia,Harrison,gggggg
West Virginia,Jackson,gggggg
West Virginia,Jefferson,gggggg
West Virginia,Kanawha,gggggg
West Virginia,Lewis,gggggg
West Virginia,Lincoln,gggggg
West Virginia,Logan,gggggg
West Virginia,Marion,gggggg
West Virginia,Marshall,gggggg
West Virginia,Mason,gggggg
West Virginia,Mcdowell,gggggg
West Virginia,Mercer,gggggg
West Virginia,Mineral,gggggg
West Virginia,Mingo,gggggg
West Virginia,Monongalia,gggggg
West Virginia,Monroe,gggggg
West Virginia,Morgan,gggggg
West Virginia,Nicholas,gggggg
West Virginia,Ohio,gggggg
West Virginia,Pendleton,gggggg
West Virginia,Pleasants,gggggg
West Virginia,Pocahontas,gggggg
West Virginia,Preston,gggggg
West Virginia,Putnam,gggggg
West Virginia,Raleigh,gggggg
West Virginia,Randolph,gggggg
West Virginia,Ritchie,gggggg
West Virginia,Roane,gggggg
West Virginia,Summers,gggggg
West Virginia,Taylor,gggggg
West Virginia,Tucker,gggggg
West Virginia,Tyler,gggggg
West Virginia,Upshur,gggggg
West Virginia,Wayne,gggggg
West Virginia,Webster,gggggg
West Virginia,Wetzel,gggggg
West Virginia,Wirt,gggggg
West Virginia,Wood,gggggg
West Virginia,Wyoming,gggggg
Wisconsin,Adams,g5A9B8
Wisconsin,Ashland,5BCEgA
Wisconsin,Barron,5BCEgA
Wisconsin,Bayfield,5BCEgA
Wisconsin,Brown,g5A9B8
Wisconsin,Buffalo,g5A9B8
Wisconsin,Burnett,5BCEgA
Wisconsin,Calumet,g5A9B8
Wisconsin,Chippewa,5BCEgA
Wisconsin,Clark,g5A9B8
Wisconsin,Columbia,g5A9B8
Wisconsin,Crawford,g5A9B8
Wisconsin,Dane,g5A9B8
Wisconsin,Dodge,g5A9B8
Wisconsin,Door,5BCEgA
Wisconsin,Douglas,5BCEgA
Wisconsin,Dunn,5BCEgA
Wisconsin,Eau Claire,g5A9B8
Wisconsin,Florence,5BCEgA
Wisconsin,Fond Du Lac,g5A9B8
Wisconsin,Forest,5BCEgA
Wisconsin,Grant,g5A9B8
Wisconsin,Green,g5A9B8
Wisconsin,Green Lake,g5A9B8
Wisconsin,Iowa,g5A9B8
Wisconsin,Iron,5BCEgA
Wisconsin,Jackson,g5A9B8
Wisconsin,Jefferson,g5A9B8
Wisconsin,Juneau,g5A9B8
Wisconsin,Kenosha,g5A9B8
Wisconsin,Kewaunee,g5A9B8
Wisconsin,La Crosse,g5A9B8
Wisconsin,Lafayette,g5A9B8
Wisconsin,Langlade,5BCEgA
Wisconsin,Lincoln,5BCEgA
Wisconsin,Manitowoc,g5A9B8
Wisconsin,Marathon,g5A9B8
Wisconsin,Marinette,5BCEgA
Wisconsin,Marquette,g5A9B8
Wisconsin,Menominee,g5A9B8
Wisconsin,Milwaukee,g5A9B8
Wisconsin,Monroe,g5A9B8
Wisconsin,Oconto,5BCEgA
Wisconsin,Oneida,5BCEgA
Wisconsin,Outagamie,g5A9B8
Wisconsin,Ozaukee,g5A9B8
Wisconsin,Pepin,g5A9B8
Wisconsin,Pierce,g5A9B8
Wisconsin,Polk,5BCEgA
Wisconsin,Portage,g5A9B8
Wisconsin,Price,5BCEgA
Wisconsin,Racine,g5A9B8
Wisconsin,Richland,g5A9B8
Wisconsin,Rock,g5A9B8
Wisconsin,Rusk,5BCEgA
Wisconsin,Sauk,g5A9B8
Wisconsin,Sawyer,5BCEgA
Wisconsin,Shawano,g5A9B8
Wisconsin,Sheboygan,g5A9B8
Wisconsin,St Croix,5BCEgA
Wisconsin,Taylor,5BCEgA
Wisconsin,Trempealeau,g5A9B8
Wisconsin,Vernon,g5A9B8
Wisconsin,Vilas,5BCEgA
Wisconsin,Walworth,g5A9B8
Wisconsin,Washburn,5BCEgA
Wisconsin,Washington,g5A9B8
Wisconsin,Waukesha,g5A9B8
Wisconsin,Waupaca,g5A9B8
Wisconsin,Waushara,g5A9B8
Wisconsin,Winnebago,g5A9B8
Wisconsin,Wood,g5A9B8
Wyoming,Albany,g5A9B8
Wyoming,Big Horn,g5A9B8
Wyoming,Campbell,g5A9B8
Wyoming,Carbon,g5A9B8
Wyoming,Converse,g5A9B8
Wyoming,Crook,g5A9B8
Wyoming,Fremont,g5A9B8
Wyoming,Goshen,g5A9B8
Wyoming,Hot Springs,g5A9B8
Wyoming,Johnson,g5A9B8
Wyoming,Laramie,g5A9B8
Wyoming,Lincoln,g5A9B8
Wyoming,Natrona,g5A9B8
Wyoming,Niobrara,g5A9B8
Wyoming,Park,g5A9B8
Wyoming,Platte,g5A9B8
Wyoming,Sheridan,g5A9B8
Wyoming,Sublette,g5A9B8
Wyoming,Sweetwater,g5A9B8
Wyoming,Teton,g5A9B8
Wyoming,Uinta,g5A9B8
Wyoming,Washakie,g5A9B8
Wyoming,Weston,g5A9B8
